STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990
06449400,ROSEBUD CR AT ROSEBUD SD,Non-ref,WestPlains,127.2177,10U,43.237227,-100.857645,SD,NA,NA,23,23,8
06449500,LITTLE WHITE R NEAR ROSEBUD SD,Non-ref,WestPlains,2774.185,10U,43.325559,-100.883756,SD,NA,yes,66,60,20
06450500,LITTLE WHITE R BELOW WHITE RIVER SD,Ref,WestPlains,4111.272,10U,43.601385,-100.749861,SD,yes,yes,60,60,20
06452000,WHITE R NEAR OACOMA SD,Ref,WestPlains,25791.04,10U,43.748327,-99.556495,SD,yes,yes,81,60,20
06452320,"PLATTE CREEK NEAR PLATTE, SD",Non-ref,WestPlains,1925.832,10U,43.32722,-98.97064,SD,NA,yes,17,17,16
06453255,CHOTEAU CR NR AVON SD,Ref,WestPlains,1523.95,10L,42.92333,-98.106185,SD,NA,NA,20,20,14
06453500,"PONCA CREEK AT ANOKA, NEBR.",Ref,WestPlains,1305.347,10L,42.943036,-98.840547,NE,NA,NA,45,45,5
06453600,"PONCA CREEK AT VERDEL, NEBR.",Ref,WestPlains,2101.42,10L,42.810994,-98.175858,NE,yes,yes,52,52,20
06454000,NIOBRARA RIVER AT WYO-NEBR. STATE LINE,Non-ref,WestPlains,1175.231,10L,42.659133,-104.065494,WY,NA,NA,39,39,5
06454100,"NIOBRARA RIVER AT AGATE, NEBR.",Non-ref,WestPlains,2430.162,10L,42.423481,-103.792325,NE,NA,NA,34,34,2
06454500,"NIOBRARA RIVER ABOVE BOX BUTTE RESERVOIR, NE",Non-ref,WestPlains,3693.276,10L,42.45965,-103.171244,NE,NA,NA,48,45,5
06455500,NIOBRARA RIVER BELOW BOX BUTTE RESERVOIR NEBR,Non-ref,WestPlains,3825.939,10L,42.456519,-103.068819,NE,NA,NA,45,42,2
06457500,"NIOBRARA RIVER NEAR GORDON, NEBR.",Non-ref,WestPlains,11712.52,10L,42.639789,-102.210653,NE,NA,NA,48,42,2
06459500,"SNAKE RIVER NEAR BURGE, NEBR.",Non-ref,WestPlains,1562.42,10L,42.653867,-100.858333,NE,NA,NA,47,45,5
06461000,"MINNECHADUZA CREEK AT VALENTINE, NEBR.",Non-ref,WestPlains,993.6225,10L,42.885419,-100.551708,NE,NA,NA,46,45,5
06461500,"NIOBRARA RIVER NEAR SPARKS, NEBR.",Non-ref,WestPlains,21622.64,10L,42.902092,-100.362344,NE,NA,yes,64,60,20
06462000,NIOBRARA RIVER NR NORDEN NEBR,Non-ref,WestPlains,22387.92,10L,42.786947,-100.0354,NE,NA,NA,31,31,0
06462500,"PLUM CREEK AT MEADVILLE, NE",Ref,WestPlains,1390.772,10L,42.753611,-99.864008,NE,NA,NA,45,44,5
06463500,"LONG PINE CREEK NEAR RIVERVIEW, NEBR.",Non-ref,WestPlains,1235.096,10L,42.689508,-99.678956,NE,NA,yes,60,59,20
06464100,KEYA PAHA R NEAR KEYAPAHA SD,Non-ref,WestPlains,1374.034,10L,43.129172,-100.107067,SD,NA,yes,28,28,20
06464500,KEYA PAHA R AT WEWELA SD,Ref,WestPlains,2914.043,10L,43.028893,-99.780671,SD,yes,yes,64,60,20
06464900,"KEYA PAHA RIVER NEAR NAPER, NEBR.",Ref,WestPlains,4380.912,10L,42.916136,-99.097053,NE,NA,NA,37,37,5
06465000,"NIOBRARA RIVER NEAR SPENCER, NEBR.",Non-ref,WestPlains,31852.81,10L,42.809167,-98.656475,NE,NA,NA,70,52,12
06465500,"NIOBRARA RIVER NR. VERDEL, NEBR.",Non-ref,WestPlains,33197.99,10L,42.739683,-98.224319,NE,NA,yes,52,51,20
06465700,"Verdigre Creek near Verdigre, Nebr.",Non-ref,WestPlains,1419.708,10L,42.654444,-98.043333,NE,NA,yes,7,7,7
06466400,"Bazile Creek at Center, Nebr.",Non-ref,CntlPlains,816.462,10L,42.616389,-97.878056,NE,NA,yes,6,6,6
06466500,"BAZILE CREEK NEAR NIOBRARA, NE",Ref,CntlPlains,1182.319,10L,42.756506,-97.946922,NE,NA,yes,50,50,13
06467600,"JAMES RIVER NR MANFRED, ND",Ref,WestPlains,599.3964,10U,47.644445,-99.828179,ND,NA,NA,34,34,5
06468170,"JAMES RIVER NR GRACE CITY, ND",Ref,CntlPlains,2809.098,10U,47.558053,-98.862885,ND,yes,yes,41,41,20
06468250,"JAMES RIVER ABOVE ARROWWOOD LAKE NR KENSAL, ND",Ref,CntlPlains,3242.608,10U,47.399719,-98.797606,ND,yes,yes,24,24,20
06469400,"PIPESTEM CREEK NR PINGREE, ND",Non-ref,WestPlains,1667.224,10U,47.167495,-98.969,ND,NA,yes,36,36,20
06469500,"PIPESTEM CREEK NEAR BUCHANAN, ND",Non-ref,WestPlains,1818.308,10U,47.066381,-98.918998,ND,NA,NA,24,24,0
06470000,"JAMES RIVER AT JAMESTOWN, ND",Non-ref,CntlPlains,7459.441,10U,46.889722,-98.681667,ND,NA,yes,73,60,20
06470500,"JAMES RIVER AT LAMOURE, ND",Non-ref,CntlPlains,11189.83,10U,46.355525,-98.304543,ND,NA,yes,59,59,20
06470800,"BEAR CREEK NR OAKES, ND",Ref,CntlPlains,1071.145,10U,46.225244000000004,-98.071768,ND,yes,yes,33,33,20
06470878,JAMES RIVER AT ND-SD STATE LINE,Non-ref,CntlPlains,13773.15,10U,45.936358,-98.174269,SD,NA,yes,27,27,19
06471000,JAMES R AT COLUMBIA SD,Non-ref,CntlPlains,14790.2,10U,45.60358,-98.310376,SD,NA,yes,32,31,12
06471200,MAPLE R AT ND-SD STATE LINE,Ref,CntlPlains,1869.337,10U,45.938862,-98.4526,ND,NA,yes,52,52,19
06471500,ELM R AT WESTPORT SD,Non-ref,CntlPlains,3864.918,10U,45.656087,-98.49704,SD,NA,yes,64,60,20
06471800,"FOOT CREEK NEAR ABERDEEN, SD",Non-ref,CntlPlains,443.925,10U,45.518866,-98.577319,SD,NA,yes,10,10,10
06472000,JAMES R NEAR STRATFORD SD,Non-ref,CntlPlains,22339.56,10U,45.241639,-98.391482,SD,NA,yes,33,33,10
06473000,JAMES R AT ASHTON SD,Non-ref,CntlPlains,26455.08,10U,44.998308,-98.480927,SD,NA,yes,57,54,19
06473500,SOUTH FORK SNAKE CR NEAR ATHOL SD,Ref,WestPlains,4398.447,10U,45.051086,-98.737601,SD,NA,NA,22,22,0
06473700,"Snake Creek near Ashton, SD",Ref,WestPlains,6828.418,10U,44.959142,-98.51565,SD,NA,NA,22,22,0
06473750,WOLF CR NEAR REE HEIGHTS SD,Non-ref,CntlPlains,864.7712,10U,44.606926,-99.232052,SD,NA,NA,27,27,0
06474000,TURTLE CR NEAR TULARE SD,Ref,CntlPlains,3199.029,10U,44.734978,-98.586208,SD,NA,NA,24,24,0
06474300,MEDICINE CR NEAR ZELL SD,Ref,CntlPlains,516.5127,10U,44.764422,-98.703987,SD,NA,NA,27,27,0
06474500,TURTLE CR AT REDFIELD SD,Non-ref,CntlPlains,3703.26,10U,44.883309,-98.51315,SD,NA,NA,27,23,0
06475000,JAMES R NEAR REDFIELD SD,Non-ref,CntlPlains,37062.04,10U,44.910531,-98.472039,SD,NA,yes,52,52,13
06476000,JAMES R AT HURON SD,Non-ref,CntlPlains,42568.61,10U,44.363595,-98.199257,SD,NA,yes,66,60,20
06476500,SAND CR NEAR ALPENA SD,Ref,CntlPlains,670.3938,10U,44.154155,-98.435369,SD,NA,NA,39,39,0
06477000,JAMES R NEAR FORESTBURG SD,Non-ref,CntlPlains,47157.43,10U,43.973872,-98.070916,SD,NA,yes,59,59,20
06477500,FIRESTEEL CR NEAR MOUNT VERNON SD,Ref,CntlPlains,1512.444,10U,43.7764,-98.245672,SD,yes,yes,54,54,20
06478540,LITTLE VERMILLION R NEAR SALEM SD,Ref,CntlPlains,200.1204,10L,43.794144,-97.367564,SD,NA,NA,42,42,19
06478600,"EAST FORK VERMILLION RIVER NEAR PARKER, SD",Non-ref,CntlPlains,2463.182,10L,43.44526,-97.10978,SD,NA,yes,14,14,14
06478690,WEST FORK VERMILLION R NEAR PARKER SD,Non-ref,CntlPlains,949.5756,10L,43.415261,-97.205336,SD,NA,yes,48,48,20
06479000,VERMILLION R NEAR WAKONDA SD,Non-ref,CntlPlains,4166.732,10L,42.990826,-96.963935,SD,NA,NA,38,34,0
06479010,VERMILLION RIVER NR VERMILLION SD,Non-ref,CntlPlains,5871.788,10L,42.817219,-96.924211,SD,NA,yes,26,26,20
06479215,BIG SIOUX RIVER NR FLORENCE SD,Ref,CntlPlains,175.2822,10L,45.180795,-97.18619,SD,yes,yes,25,25,20
06479438,BIG SIOUX R NEAR WATERTOWN SD,Ref,CntlPlains,951.9129,10L,45.006075,-97.165076,SD,yes,yes,37,37,20
06479500,BIG SIOUX R AT WATERTOWN SD,Ref,CntlPlains,1712.604,10L,44.942464,-97.146186,SD,NA,yes,37,33,10
06479525,BIG SIOUX R NEAR CASTLEWOOD SD,Non-ref,CntlPlains,2466.522,10L,44.731631,-97.044513,SD,NA,yes,33,33,20
06479770,"BIG SIOUX RIVER NEAR BRUCE, SD",Non-ref,CntlPlains,2825.603,10L,44.467745,-96.887559,SD,NA,yes,9,9,9
06480000,BIG SIOUX RIVER NEAR BROOKINGS SD,Non-ref,CntlPlains,8138.36,10L,44.17997,-96.74894,SD,NA,yes,56,56,20
06481000,BIG SIOUX R NEAR DELL RAPIDS SD,Non-ref,CntlPlains,9662.446,10L,43.790251,-96.745329,SD,NA,yes,61,60,20
06481480,"SKUNK CR NR CHESTER,SD",Non-ref,CntlPlains,679.1958,10L,43.84803,-96.83644,SD,NA,yes,11,11,8
06481500,SKUNK CR AT SIOUX FALLS SD,Non-ref,CntlPlains,1603.69,10L,43.533587,-96.790885,SD,NA,yes,59,58,18
06482000,BIG SIOUX R AT SIOUX FALLS SD,Non-ref,CntlPlains,1677.801,10L,43.50136,-96.74894,SD,NA,yes,22,16,5
06482020,BIG SIOUX R AT NORTH CLIFF AVE AT SIOUX FALLS SD,Non-ref,CntlPlains,11568.33,10L,43.566919,-96.711161,SD,NA,yes,38,38,20
06482610,SPLIT ROCK CR AT CORSON SD,Non-ref,CntlPlains,1249.781,10L,43.616363,-96.565323,SD,NA,yes,32,32,8
06483290,"Rock River below Tom Creek at Rock Rapids, IA",Non-ref,CntlPlains,2192.076,10L,43.422972,-96.164887,IA,NA,yes,8,8,8
06483500,"Rock River near Rock Valley, IA",Non-ref,CntlPlains,4133.943,10L,43.214426,-96.294471,IA,NA,yes,61,60,20
06484000,"Dry Creek at Hawarden, IA",Non-ref,CntlPlains,126.9153,10L,42.996377,-96.471419,IA,NA,NA,21,20,0
06485500,"Big Sioux River at Akron, IA",Non-ref,CntlPlains,19904.46,10L,42.837215,-96.5617,IA,NA,yes,81,60,20
06600000,"Perry Creek at 38th Street, Sioux City, IA",Non-ref,CntlPlains,168.0579,10L,42.534883,-96.410724,IA,NA,NA,46,42,14
06600100,"Floyd River at Alton, IA",Non-ref,CntlPlains,702.4041,10L,42.981931,-96.001129,IA,NA,yes,54,54,20
06600300,"West Branch Floyd River near Struble, IA",Non-ref,CntlPlains,466.7004,10L,42.923877,-96.176966,IA,NA,NA,39,39,5
06600500,"Floyd River at James, IA",Non-ref,CntlPlains,2297.873,10L,42.57666,-96.311416,IA,NA,yes,74,60,20
06600900,"South Omaha Creek at Walthill, Nebr.",Non-ref,CntlPlains,132.5763,10L,42.148056,-96.483333,NE,NA,yes,6,6,6
06601000,"OMAHA CR AT HOMER, NEBR",Ref,CntlPlains,450.1989,10L,42.321581,-96.487683,NE,yes,yes,64,60,20
06605000,"Ocheyedan River near Spencer, IA",Non-ref,CntlPlains,1093.02,10L,43.128026,-95.21083,IA,NA,yes,32,32,20
06605850,"Little Sioux River at Linn Grove, IA",Non-ref,CntlPlains,3998.228,10L,42.895811,-95.24333,IA,NA,yes,37,37,20
06606600,"Little Sioux River at Correctionville, IA",Non-ref,CntlPlains,6454.256,10L,42.470517,-95.797649,IA,NA,yes,82,60,20
06606700,"Little Sioux River near Kennebec, IA",Non-ref,CntlPlains,7077.277,10L,42.0811,-96.014179,IA,NA,NA,30,20,0
06607200,"Maple River at Mapleton, IA",Non-ref,CntlPlains,1734.38,10L,42.156934,-95.810007,IA,NA,yes,68,60,20
06607500,"Little Sioux River near Turin, IA",Non-ref,CntlPlains,9120.544,10L,41.964432,-95.972788,IA,NA,yes,66,59,20
06608000,"TEKAMAH CREEK AT TEKAMAH, NEBR.",Non-ref,CntlPlains,59.6529,10L,41.776153,-96.220017,NE,NA,NA,32,32,0
06608500,"Soldier River at Pisgah, IA",Non-ref,CntlPlains,1058.038,10L,41.830544,-95.931399,IA,NA,yes,69,60,20
06609500,"Boyer River at Logan, IA",Non-ref,CntlPlains,2252.106,10L,41.64249,-95.782786,IA,NA,yes,77,60,20
06610500,"Indian Creek at Council Bluffs, IA",Non-ref,CntlPlains,17.9316,10L,41.29222,-95.833344,IA,NA,NA,22,22,0
06610732,"Big Papillion Creek at Fort Street at Omaha, Nebr.",Non-ref,CntlPlains,334.4976,10L,41.306665,-96.104185,NE,NA,yes,2,2,2
06610750,"Little Papillion Creek near Irvington, Nebr.",Non-ref,CntlPlains,46.2186,10L,41.336108,-96.053072,NE,NA,yes,0,0,0
06610792,"Papillion Creek near Papillion, Nebr.",Non-ref,CntlPlains,280.3311,10L,41.175832,-96.084184,NE,NA,yes,0,0,0
06610795,"Papillion Creek at Fort Crook, Nebr.",Non-ref,CntlPlains,994.6485,10L,41.11805,-95.93779,NE,NA,yes,0,0,0
06614800,"MICHIGAN RIVER NEAR CAMERON PASS, CO.",Ref,WestMnts,4.0284,10L,40.496094,-105.865012,CO,yes,yes,36,36,20
06616000,"NORTH FORK MICHIGAN RIVER NEAR GOULD, CO.",Non-ref,WestMnts,53.181,10L,40.549426,-106.021129,CO,NA,NA,32,32,0
06620000,"NORTH PLATTE RIVER NEAR NORTHGATE, CO",Non-ref,WestMnts,3702.637,10L,40.937474,-106.33836,CO,NA,yes,94,60,20
06621000,"DOUGLAS CREEK NEAR FOXPARK, WY",Non-ref,WestMnts,305.9856,10L,41.081084,-106.307522,WY,NA,NA,25,22,0
06622700,"NORTH BRUSH CREEK NEAR SARATOGA, WY",Ref,WestMnts,98.703,10L,41.370245,-106.520581,WY,yes,yes,49,49,20
06622900,"SOUTH BRUSH CREEK NEAR SARATOGA, WY",Non-ref,WestMnts,61.389,10L,41.343856,-106.526416,WY,NA,yes,12,12,0
06623800,"ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY",Ref,WestMnts,187.6617,10L,41.023579,-106.824766,WY,yes,yes,45,45,20
06625000,"ENCAMPMENT RIVER AT MOUTH, NEAR ENCAMPMENT, WY",Non-ref,WestMnts,678.2625,10L,41.303298,-106.715313,WY,NA,yes,69,60,20
06627000,NORTH PLATTE RIVER AT SARATOGA WYO,Non-ref,WestMnts,7344.601,10L,41.454962,-106.805037,WY,NA,NA,62,21,0
06627800,"JACK CREEK ABOVE COYOTE DRAW, NEAR SARATOGA, WY",Non-ref,WestXeric,281.925,10L,41.439126,-106.971715,WY,NA,yes,0,0,0
06628900,"PASS CREEK NEAR ELK MOUNTAIN, WY",Non-ref,WestMnts,230.9373,10L,41.586075,-106.610861,WY,NA,yes,35,35,3
06630000,"N PLATTE RIV AB SEMINOE RESERVOIR, NR SINCLAIR, WY",Non-ref,WestMnts,11176.61,10L,41.872181,-107.057546,WY,NA,yes,70,60,20
06632400,"ROCK CREEK AB KING CANYON CANAL, NR ARLINGTON, WY",Ref,WestMnts,162.9855,10L,41.585245,-106.222791,WY,yes,yes,55,55,20
06634620,"L MEDICINE BOW R AT BOLES SPRING, NR MEDICINE BOW",Non-ref,WestXeric,2703.304,10L,41.961076,-106.209184,WY,NA,yes,25,25,20
06635000,"MEDICINE BOW R AB SEMINOE RESERVOIR, NR HANNA, WY",Non-ref,WestXeric,6060.855,10L,42.009684,-106.513083,WY,NA,yes,70,60,20
06637750,"ROCK CREEK ABOVE ROCK CREEK RESERVOIR, WYO.",Ref,WestMnts,23.4756,10L,42.549722,-108.775278,WY,NA,NA,33,33,6
06639000,"SWEETWATER RIVER NEAR ALCOVA, WY",Non-ref,WestXeric,6154.732,10L,42.489959,-107.133945,WY,NA,yes,48,26,0
06642000,"NORTH PLATTE RIVER AT ALCOVA, WY",Non-ref,WestXeric,28307.53,10L,42.574129,-106.69254,WY,NA,NA,65,49,9
06646600,"DEER CREEK BELOW MILLAR WASTEWAY, AT GLENROCK, WY",Non-ref,WestMnts,551.5065,10L,42.863855,-105.866115,WY,NA,NA,31,31,3
06646800,"NORTH PLATTE RIVER NEAR GLENROCK, WY",Non-ref,WestXeric,35373.19,10L,42.836078,-105.758888,WY,NA,NA,33,33,3
06647500,"BOX ELDER CREEK AT BOXELDER, WY",Non-ref,WestMnts,167.5161,10L,42.611938,-105.859671,WY,NA,yes,49,46,20
06648000,"BOX ELDER CREEK NEAR CAREYHURST, WYO.",Non-ref,WestMnts,517.7565,10L,42.835522,-105.673885,WY,NA,NA,47,20,0
06649000,"LA PRELE CREEK NEAR DOUGLAS, WYO.",Non-ref,WestMnts,328.878,10L,42.681078,-105.63055,WY,NA,NA,52,22,0
06649500,"LA PRELE CREEK NEAR ORPHA, WYO.",Non-ref,WestMnts,454.9338,10L,42.836634,-105.490822,WY,NA,NA,39,21,0
06650500,"WAGONHOUND CREEK NEAR LA BONTE, WY",Non-ref,WestMnts,290.3283,10L,42.65969,-105.369984,WY,NA,NA,38,20,0
06651500,"LA BONTE CREEK NEAR LA BONTE, WYO.",Non-ref,WestMnts,754.3143,10L,42.65,-105.357222,WY,NA,NA,46,20,0
06652000,"NORTH PLATTE RIVER AT ORIN, WY",Non-ref,WestXeric,39195.63,10L,42.652496,-105.159143,WY,NA,yes,51,51,20
06652800,"NORTH PLATTE RIVER BELOW GLENDO RESERVOIR, WY",Non-ref,WestXeric,40605.45,10L,42.456913,-104.947748,WY,NA,yes,52,52,20
06653500,"HORSESHOE CREEK NEAR GLENDO, WYO.",Non-ref,WestMnts,546.1407,10L,42.452469,-104.970248,WY,NA,NA,52,29,7
06656000,"NORTH PLATTE RIVER BELOW GUERNSEY RESERVOIR, WY",Non-ref,WestXeric,42362.94,10L,42.280524,-104.754687,WY,NA,NA,96,49,9
06657000,"NORTH PLATTE RIVER BELOW WHALEN DIVERSION DAM, WY",Non-ref,WestXeric,42565.66,10L,42.241023,-104.62796,WY,NA,yes,93,60,20
06657500,"LARAMIE RIVER NEAR GLENDEVEY, CO.",Non-ref,WestMnts,256.788,10L,40.800534,-105.878342,CO,NA,NA,71,33,0
06659500,"LARAMIE R AND PIONEER CANAL NR WOODS LANDING, WY",Non-ref,WestMnts,1148.168,10L,41.13803,-105.98084,WY,NA,yes,28,22,0
06659502,"LARAMIE R BL PIONEER CANAL, NR WOODS LANDING, WY",Non-ref,WestMnts,1148.174,10L,41.138308,-105.980284,WY,NA,yes,0,0,0
06659580,SAND CREEK AT COLORADO-WYOMING STATE LINE,Non-ref,WestMnts,79.11089,10L,40.99359,-105.760276,CO,NA,yes,3,3,0
06660000,"LARAMIE RIVER AT LARAMIE, WYO.",Non-ref,WestXeric,2789.195,10L,41.326644,-105.608045,WY,NA,NA,20,20,0
06660500,"LARAMIE RIVER AT TWO RIVERS, WYO.",Non-ref,WestXeric,3302.402,10L,41.472752,-105.725549,WY,NA,NA,55,22,0
06661000,"LITTLE LARAMIE RIVER NEAR FILMORE, WYO.",Non-ref,WestMnts,410.7348,10L,41.294973,-106.034729,WY,NA,yes,55,22,0
06661500,"LITTLE LARAMIE RIVER AT TWO RIVERS, WYO.",Non-ref,WestMnts,857.6631,10L,41.468585,-105.732771,WY,NA,NA,52,22,0
06661585,"LARAMIE RIVER NEAR BOSLER, WY",Non-ref,WestXeric,4654.823,10L,41.554696,-105.683326,WY,NA,yes,34,34,17
06662000,"LARAMIE RIVER NEAR LOOKOUT, WYO.",Non-ref,WestXeric,5633.672,10L,41.762193,-105.688329,WY,NA,NA,43,23,0
06664400,"SYBILLE CREEK AB MULE CREEK, NEAR WHEATLAND, WY",Non-ref,WestMnts,504.6813,10L,41.844139,-105.221369,WY,NA,yes,0,0,0
06665790,"SYBILLE CREEK AB CANAL NO. 3, NEAR WHEATLAND, WY",Non-ref,WestMnts,1124.955,10L,41.911082,-105.127199,WY,NA,yes,0,0,0
06667500,"NORTH LARAMIE RIVER NEAR WHEATLAND, WY",Non-ref,WestMnts,967.2057,10L,42.166081,-105.206924,WY,NA,NA,42,23,0
06670500,"LARAMIE RIVER NEAR FORT LARAMIE, WY",Non-ref,WestMnts,11833.83,10L,42.200523,-104.538291,WY,NA,yes,83,60,20
06671000,"RAWHIDE CREEK NEAR LINGLE, WYO.",Non-ref,WestPlains,1313.804,10L,42.125521,-104.327174,WY,NA,NA,43,22,0
06677500,"HORSE CREEK NEAR LYMAN, NE",Non-ref,WestPlains,4327.991,10L,41.93925,-103.987767,NE,NA,NA,67,49,9
06678000,"SHEEP CREEK NEAR MORRILL, NEBR.",Non-ref,WestPlains,984.8925,10L,41.970292,-103.953767,NE,NA,NA,66,48,8
06681000,"WINTERS CREEK NEAR SCOTTSBLUFF, NEBR.",Non-ref,WestPlains,231.4692,10L,41.852222,-103.626389,NE,NA,NA,48,30,0
06681500,"GERING DRAIN NEAR GERING, NEBR.",Non-ref,WestPlains,210.0267,10L,41.821953,-103.618331,NE,NA,NA,57,42,2
06684000,"RED WILLOW CREEK NEAR BAYARD, NEBR.",Non-ref,WestPlains,365.0832,10L,41.713831,-103.253436,NE,NA,NA,48,30,0
06685000,"PUMPKIN CREEK NEAR BRIDGEPORT, NEBR.",Non-ref,WestPlains,2526.891,10L,41.626758,-103.036719,NE,NA,NA,60,42,2
06687000,"BLUE CREEK NEAR LEWELLEN, NEBR.",Non-ref,WestPlains,2860.018,10L,41.337017,-102.174622,NE,NA,NA,61,42,2
06692000,"BIRDWOOD CREEK NEAR HERSHEY, NEBR.",Non-ref,WestPlains,2027.839,10L,41.221169,-101.069828,NE,NA,NA,60,42,2
06695000,"S PLATTE R AB 11-MILE CANYON RE, NR HARTSEL, CO.",Non-ref,WestMnts,2290.314,10L,38.967492,-105.58139,CO,NA,NA,56,46,6
06696000,"SOUTH PLATTE RIVER NEAR LAKE GEORGE, CO.",Non-ref,WestMnts,2502.888,10L,38.90527,-105.47333,CO,NA,NA,68,49,9
06696980,"TARRYALL CREEK AT UPPER STATION NEAR COMO, CO",Ref,WestMnts,61.9065,10L,39.339433,-105.911681,CO,NA,yes,8,8,0
06700000,"SOUTH PLATTE RIVER ABOVE CHEESMAN LAKE, CO.",Non-ref,WestMnts,4213.538,10L,39.162769,-105.310273,CO,NA,yes,9,0,0
06700500,"GOOSE CREEK ABOVE CHEESMAN LAKE, CO.",Ref,WestMnts,239.175,10L,39.208879,-105.303607,CO,NA,NA,45,32,0
06701500,"SOUTH PLATTE RIVER BELOW CHEESMAN LAKE, CO.",Non-ref,WestMnts,4557.068,10L,39.209157,-105.267773,CO,NA,NA,80,55,15
06701620,"TROUT CREEK BLW FERN CR NR WESTCREEK, CO.",Non-ref,WestMnts,275.0751,10L,39.167491,-105.122211,CO,NA,yes,0,0,0
06701900,SO. PLATTE R. BLW BRUSH CR. NR TRUMBULL CO,Non-ref,WestMnts,5252.557,10L,39.25999,-105.221938,CO,NA,yes,7,7,7
06706000,"NF SOUTH PLATTE R BELOW GENEVA C, AT GRANT, CO.",Non-ref,WestMnts,328.0635,10L,39.45721,-105.658616,CO,NA,NA,60,49,9
06707000,"NF SOUTH PLATTE RIVER AT SOUTH PLATTE, CO.",Non-ref,WestMnts,1233.503,10L,39.408878,-105.175823,CO,NA,NA,70,33,0
06707500,"SOUTH PLATTE RIVER AT SOUTH PLATTE, CO.",Non-ref,WestMnts,6689.03,10L,39.409156,-105.16999,CO,NA,NA,87,39,6
06708000,"SOUTH PLATTE RIVER AT WATERTON, CO.",Non-ref,WestMnts,6798.706,10L,39.488322,-105.092764,CO,NA,NA,54,31,0
06708800,"EAST PLUM CR ABV HASKINS GULCH NR CASTLE ROCK, CO",Non-ref,WestPlains,303.732,10L,39.423,-104.904611,CO,NA,yes,10,10,10
06709000,"PLUM CREEK NEAR SEDALIA, CO.",Non-ref,WestPlains,711.3101,10L,39.438322,-104.983039,CO,NA,yes,24,19,19
06709500,"PLUM CREEK NEAR LOUVIERS, CO.",Non-ref,WestPlains,783.0792,10L,39.484433,-105.002484,CO,NA,NA,43,41,1
06709530,"PLUM CREEK AT TITAN RD NR LOUVIERS, CO",Non-ref,WestPlains,818.9775,10L,39.507488,-105.024429,CO,NA,yes,25,25,20
06710000,"SOUTH PLATTE RIVER AT LITTLETON, CO.",Non-ref,WestMnts,7968.601,10L,39.618877,-105.01915,CO,NA,NA,45,37,0
06710150,"BIG DRY CREEK BELOW C-470 AT HIGHLANDS RANCH, CO",Non-ref,WestPlains,28.9953,10L,39.56332,-104.92776,CO,NA,yes,6,6,6
06710247,"SOUTH PLATTE RIVER BELOW UNION AVE, AT ENGLEWOOD,C",Non-ref,WestMnts,8028.787,10L,39.632488,-105.014983,CO,NA,yes,13,13,13
06710385,BEAR CREEK ABOVE EVERGREEN,Non-ref,WestMnts,267.4035,10L,39.632766,-105.33666,CO,NA,yes,25,25,20
06710500,"BEAR CREEK AT MORRISON, CO.",Non-ref,WestMnts,426.0177,10L,39.653043,-105.195822,CO,NA,NA,89,58,18
06710605,"BEAR CREEK ABOVE BEAR CREEK LAKE NEAR MORRISON, CO",Non-ref,WestMnts,455.9877,10L,39.65221,-105.173599,CO,NA,yes,23,23,20
06711500,"BEAR CREEK AT MOUTH, AT SHERIDAN, CO.",Non-ref,WestMnts,675.965,10L,39.65221,-105.033039,CO,NA,NA,80,58,18
06711565,"SOUTH PLATTE RIVER AT ENGLEWOOD, CO.",Non-ref,WestMnts,8781.412,10L,39.664987000000004,-105.004149,CO,NA,yes,26,26,20
06712000,"CHERRY CREEK NEAR FRANKTOWN, CO.",Non-ref,WestPlains,436.2993,10L,39.355823,-104.763309,CO,NA,yes,69,60,20
06712500,"CHERRY CREEK NEAR MELVIN, CO.",Non-ref,WestPlains,936.6597,10L,39.604988,-104.822476,CO,NA,NA,30,20,0
06713000,"CHERRY CREEK BELOW CHERRY CREEK LAKE, CO.",Non-ref,WestPlains,1001.021,10L,39.653599,-104.863033,CO,NA,NA,54,54,15
06713500,"CHERRY CREEK AT DENVER, CO.",Non-ref,WestPlains,1063.21,10L,39.742487,-104.999982,CO,NA,yes,53,46,20
06714000,"SOUTH PLATTE RIVER AT DENVER, CO.",Non-ref,WestMnts,10012.16,10L,39.759709,-105.003315,CO,NA,NA,108,58,18
06714215,"SOUTH PLATTE R AT 64TH AVE. COMMERCE CITY, CO.",Non-ref,WestMnts,10080.27,10L,39.812208,-104.958313,CO,NA,yes,27,27,20
06714800,"LEAVENWORTH CREEK AT MOUTH NEAR GEORGETOWN, CO",Non-ref,WestMnts,72.5292,10L,39.68721,-105.70028,CO,NA,yes,6,6,6
06715000,CLEAR CREEK ABV WEST FORK CLEAR CREEK NR EMPIRE CO,Non-ref,WestMnts,220.1715,10L,39.751932,-105.661947,CO,NA,yes,11,11,11
06716100,"WEST FORK CLEAR CREEK ABV MOUTH NR EMPIRE, CO",Non-ref,WestMnts,149.0778,10L,39.758876,-105.660003,CO,NA,yes,15,15,15
06716500,"CLEAR CREEK NEAR LAWSON, CO.",Non-ref,WestMnts,379.8176,10L,39.765821,-105.626112,CO,NA,yes,55,52,15
