STAID,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_CODE,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_DESC,GEOL_HUNT_SITE_CODE
07105945,granitic,100.0,granitic,co/gr,100.0,Bouldery and sandy colluvium on granitic rocks,co/gr
07105950,granitic,92.6,sedimentary,co/gr,100.0,Bouldery and sandy colluvium on granitic rocks,co/gr
07106000,sedimentary,60.4,sedimentary,co/m,35.7,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,al
07106300,sedimentary,68.1,sedimentary,co/m,28.8,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,al
07106500,sedimentary,70.9,sedimentary,sh,27.8,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07108900,sedimentary,78.3,sedimentary,sh,56.2,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07109500,sedimentary,44.7,sedimentary,co/m,29.5,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,al
07111000,sedimentary,52.0,sedimentary,co/ls,100.0,"Stony colluvium on limestone; considerable admixed silt, possibly of loess origin",co/ls
07114000,sedimentary,100.0,sedimentary,ss,70.8,Sandy ground; mostly on poorly consolidated sandstone formations,ss
07116500,sedimentary,93.9,sedimentary,sh,30.5,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07117000,sedimentary,61.1,sedimentary,sh,25.2,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07119500,sedimentary,100.0,sedimentary,sh,57.4,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07119700,sedimentary,67.1,sedimentary,sh,31.8,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07121500,sedimentary,100.0,sedimentary,sh,92.5,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07122400,sedimentary,100.0,sedimentary,sh,98.4,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07123000,sedimentary,70.3,sedimentary,sh,37.0,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07124000,sedimentary,75.0,sedimentary,sh,42.6,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07124200,sedimentary,98.1,sedimentary,ss,58.2,Sandy ground; mostly on poorly consolidated sandstone formations,al
07124410,sedimentary,98.6,sedimentary,ss,64.1,Sandy ground; mostly on poorly consolidated sandstone formations,al
07124500,sedimentary,97.5,sedimentary,ss,66.2,Sandy ground; mostly on poorly consolidated sandstone formations,al
07126200,sedimentary,100.0,sedimentary,sh,85.6,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07126300,sedimentary,94.7,sedimentary,sh,38.6,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07126325,sedimentary,100.0,sedimentary,sh,100.0,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07126390,sedimentary,100.0,sedimentary,sh,100.0,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07126415,sedimentary,100.0,sedimentary,sh,98.1,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07126480,sedimentary,100.0,sedimentary,sh,100.0,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07126485,sedimentary,96.3,sedimentary,sh,52.4,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07126500,sedimentary,96.4,sedimentary,sh,53.4,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07128500,sedimentary,97.0,sedimentary,sh,56.8,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07130500,sedimentary,80.1,sedimentary,sh,46.4,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07134100,sedimentary,100.0,sedimentary,osg,32.9,Pliocene-age and older stream deposits on the Great Plains,sh
07134990,sedimentary,100.00,sedimentary,osg,82.68,Pliocene-age and older stream deposits on the Great Plains,al
07139800,sedimentary,100.0,sedimentary,s,100.0,"Sand sheets, mostly with dunes or sand mounds at surface",s
07140850,sedimentary,100.0,sedimentary,sh,72.0,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07141175,sedimentary,100.0,sedimentary,osg,78.9,Pliocene-age and older stream deposits on the Great Plains,sh
07141200,sedimentary,100.0,sedimentary,sh,58.0,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07141770,sedimentary,100.0,sedimentary,sh,60.6,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07141780,sedimentary,100.0,sedimentary,sh,65.6,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07141900,sedimentary,100.0,sedimentary,sh,72.6,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07142020,sedimentary,100.0,sedimentary,sh,74.0,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07142300,sedimentary,100.0,sedimentary,s,100.0,"Sand sheets, mostly with dunes or sand mounds at surface",s
07142575,sedimentary,100.0,sedimentary,s,100.0,"Sand sheets, mostly with dunes or sand mounds at surface",s
07142620,sedimentary,100.0,sedimentary,s,99.7,"Sand sheets, mostly with dunes or sand mounds at surface",al
07143300,sedimentary,100.0,sedimentary,sh,99.8,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",sh
07143665,sedimentary,100.0,sedimentary,rsi,52.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,s
07143672,sedimentary,100.0,sedimentary,rsi,50.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07144100,sedimentary,100.0,sedimentary,rsi,43.1,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07144200,sedimentary,100.0,sedimentary,s,43.6,"Sand sheets, mostly with dunes or sand mounds at surface",s
07144480,sedimentary,100.0,sedimentary,rsi,68.6,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07144485,sedimentary,100.0,sedimentary,rsi,63.1,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07144780,sedimentary,100.0,sedimentary,s,71.6,"Sand sheets, mostly with dunes or sand mounds at surface",rsi
07144795,sedimentary,100.0,sedimentary,s,61.5,"Sand sheets, mostly with dunes or sand mounds at surface",rsi
07144910,sedimentary,100.0,sedimentary,s,89.7,"Sand sheets, mostly with dunes or sand mounds at surface",s
07145200,sedimentary,100.0,sedimentary,rsi,62.2,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07145500,sedimentary,100.0,sedimentary,rsi,57.5,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07145700,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07147070,sedimentary,100.0,sedimentary,rsi,78.7,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07147800,sedimentary,100.0,sedimentary,rsi,59.8,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07148350,sedimentary,100.0,sedimentary,c,82.8,Clayey ground on weathered Permian- and/or Triassic-age red beds,c
07148400,sedimentary,100.0,sedimentary,c,82.7,Clayey ground on weathered Permian- and/or Triassic-age red beds,s
07149000,sedimentary,100.0,sedimentary,osg,45.8,Pliocene-age and older stream deposits on the Great Plains,c
07150500,sedimentary,100.0,sedimentary,c,54.7,Clayey ground on weathered Permian- and/or Triassic-age red beds,al
07151000,sedimentary,100.0,sedimentary,c,39.0,Clayey ground on weathered Permian- and/or Triassic-age red beds,al
07151500,sedimentary,100.0,sedimentary,rsi,86.3,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07152000,sedimentary,100.0,sedimentary,rsi,84.8,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07153000,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07153500,sedimentary,62.7,sedimentary,b,47.0,Basalt,sh
07154500,sedimentary,76.9,sedimentary,sh,55.2,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07155590,sedimentary,87.3,sedimentary,sh,50.8,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",al
07156220,sedimentary,100.0,sedimentary,osg,88.8,Pliocene-age and older stream deposits on the Great Plains,osg
07156900,sedimentary,94.7,sedimentary,osg,36.9,Pliocene-age and older stream deposits on the Great Plains,al
07157500,sedimentary,100.0,sedimentary,osg,77.9,Pliocene-age and older stream deposits on the Great Plains,c
07157950,sedimentary,96.4,sedimentary,osg,38.9,Pliocene-age and older stream deposits on the Great Plains,al
07157960,sedimentary,100.0,sedimentary,c,70.8,Clayey ground on weathered Permian- and/or Triassic-age red beds,c
07158000,sedimentary,96.8,sedimentary,osg,34.9,Pliocene-age and older stream deposits on the Great Plains,al
07159000,sedimentary,100.0,sedimentary,c,51.4,Clayey ground on weathered Permian- and/or Triassic-age red beds,rsi
07159100,sedimentary,97.4,sedimentary,osg,28.9,Pliocene-age and older stream deposits on the Great Plains,al
07159750,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07160000,sedimentary,97.6,sedimentary,osg,26.6,Pliocene-age and older stream deposits on the Great Plains,al
07160350,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07160500,sedimentary,100.0,sedimentary,rsi,87.7,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07161000,sedimentary,97.7,sedimentary,osg,25.0,Pliocene-age and older stream deposits on the Great Plains,al
07161450,sedimentary,97.7,sedimentary,osg,24.8,Pliocene-age and older stream deposits on the Great Plains,al
07163000,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07164600,sedimentary,100.0,sedimentary,rsi,91.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07165500,sedimentary,100.0,sedimentary,rlc,98.8,"Cherty red clay; similar to rls, but with chert from parent rock",rlc
07165562,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07165565,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07165700,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07166000,sedimentary,100.0,sedimentary,rsi,92.3,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07166500,sedimentary,100.0,sedimentary,rsi,86.2,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07167000,sedimentary,100.0,sedimentary,rsi,97.3,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07167500,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07168500,sedimentary,100.00,sedimentary,rsi,88.45,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07169500,sedimentary,100.0,sedimentary,rsi,81.8,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07169800,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07170000,sedimentary,100.0,sedimentary,rsi,96.4,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07170060,sedimentary,100.0,sedimentary,rsi,91.7,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07170500,sedimentary,100.0,sedimentary,rsi,83.1,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07170700,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07170990,sedimentary,100.0,sedimentary,rsi,83.1,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07171000,sedimentary,100.0,sedimentary,rsi,82.7,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07172000,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07174200,sedimentary,100.0,sedimentary,rsi,99.5,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07174400,sedimentary,100.0,sedimentary,rsi,97.7,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07174600,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07174700,sedimentary,100.0,sedimentary,rsi,95.6,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07175500,sedimentary,100.0,sedimentary,rsi,94.1,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07176000,sedimentary,100.0,sedimentary,rsi,83.4,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07176500,sedimentary,100.0,sedimentary,rsi,65.8,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07176950,sedimentary,100.00,sedimentary,rsi,100.00,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07177000,sedimentary,100.0,sedimentary,rsi,99.9,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07177500,sedimentary,100.0,sedimentary,rsi,79.3,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07177650,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07177800,sedimentary,100.0,sedimentary,rsi,89.4,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07178000,sedimentary,100.0,sedimentary,rsi,78.3,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07178200,sedimentary,100.0,sedimentary,rsi,77.9,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07178600,sedimentary,100.0,sedimentary,rsi,82.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
07179500,sedimentary,100.0,sedimentary,rsi,100.0,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,rsi
07179730,sedimentary,100.0,sedimentary,rsi,95.6,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,al
