STAID,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,REACHCODE,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER
05497000,0.95,4,1.50,07110002000021,3.86,40.22,0.77,18.5,2.0,16.4,12.46,659.1,275.0,7.3,7.6,26.5,38.9,36.8,23.7,19.9,13.4,15.4,15.5,16.4,13.7,235.2,61.22,18.16,9.99,8.66,0.00,0.00,1.97
05497150,0.94,4,1.68,07110002000009,3.64,25.96,0.75,18.2,2.0,16.2,12.40,659.5,275.0,7.4,7.8,26.8,38.9,36.8,23.7,19.7,13.3,15.3,15.4,16.4,13.7,235.4,60.95,17.32,9.43,10.45,0.00,0.00,1.86
05498000,0.93,4,1.67,07110002000185,0.40,0.00,0.56,17.0,2.0,15.1,12.54,563.3,274.9,7.7,8.1,27.4,39.3,37.7,24.4,20.2,13.7,15.2,16.0,17.2,14.3,241.2,62.08,14.66,11.70,11.22,0.00,0.00,0.33
05498150,0.92,4,1.72,07110002000181,0.39,0.00,0.56,16.9,2.0,15.1,12.51,557.0,274.9,7.7,8.2,27.5,39.3,37.7,24.4,20.1,13.6,15.2,15.9,17.2,14.2,241.0,61.75,14.23,11.36,12.34,0.00,0.00,0.32
05498700,0.92,4,1.55,07110003000673,0.51,0.00,0.34,17.9,2.0,15.1,12.93,718.9,269.2,8.6,9.2,29.7,40.1,38.7,25.6,21.1,13.9,15.4,17.3,18.8,15.5,253.8,57.94,16.11,18.58,7.36,0.00,0.00,0.00
05500000,0.91,5,1.88,07110003000007,0.54,0.00,0.36,14.1,2.0,14.9,12.89,791.1,269.2,8.3,9.5,30.2,38.5,36.8,23.6,19.1,12.8,14.1,15.5,17.4,14.9,240.9,57.48,15.07,14.60,12.04,0.70,0.00,0.12
05501000,0.89,5,1.58,07110004000231,0.45,0.00,0.35,11.2,2.0,15.1,12.70,1059.7,274.8,9.4,13.1,34.2,39.4,36.3,23.5,19.2,13.0,14.1,14.8,16.9,15.9,249.8,62.33,16.83,8.21,5.19,5.55,0.00,1.90
05502000,0.82,3,1.74,07110004000502,0.00,0.00,0.44,11.8,2.0,12.9,12.53,791.0,273.6,9.0,14.9,36.6,41.8,37.2,23.0,18.8,12.0,12.9,14.0,16.1,15.8,252.2,68.03,22.67,9.29,0.00,0.00,0.00,0.00
05502040,1.01,3,1.38,07110004000142,0.75,0.00,0.58,14.4,2.9,10.4,12.26,499.0,274.6,8.9,12.6,39.3,48.4,40.1,24.6,19.4,12.0,12.6,13.0,17.0,15.3,263.0,68.01,20.12,11.87,0.00,0.00,0.00,0.00
05502300,0.95,5,1.12,07110005000091,0.45,0.00,0.41,18.4,2.0,16.2,12.89,903.6,280.0,9.0,9.2,29.1,38.6,37.8,26.3,21.3,13.6,15.5,16.8,18.3,15.9,251.3,63.81,16.51,9.17,10.10,0.01,0.00,0.40
05502500,0.96,5,1.24,07110005000067,1.01,0.00,0.54,17.3,2.0,15.7,12.97,970.0,279.9,9.2,10.0,30.2,38.9,37.6,26.1,21.1,13.5,15.4,16.6,18.2,16.1,252.9,64.16,15.75,8.77,8.04,2.23,0.00,1.06
05503000,1.32,2,1.21,07110005000354,0.00,0.00,0.47,8.2,2.0,17.0,12.82,1207.4,279.4,10.0,14.0,34.1,39.0,36.0,23.5,19.5,13.0,14.9,15.0,17.0,16.0,252.0,87.48,12.52,0.00,0.00,0.00,0.00,0.00
05503800,0.78,3,1.42,07110005000219,0.29,0.00,0.13,11.0,2.0,17.1,13.35,1950.1,280.0,10.0,14.2,34.5,39.5,35.5,23.8,20.1,12.5,15.1,15.1,17.0,16.5,253.9,61.63,17.60,18.59,0.00,0.00,0.00,2.19
05504800,1.02,5,1.87,07110006000273,2.74,0.00,0.88,7.3,1.1,13.1,12.92,1308.3,282.4,9.5,17.4,36.2,39.1,33.9,23.6,18.7,12.0,13.0,13.3,17.1,16.2,250.0,58.56,19.53,10.90,5.24,5.22,0.00,0.54
05505000,1.00,5,2.00,07110006000270,2.23,0.00,0.79,7.3,1.2,13.1,13.02,1444.9,282.5,9.6,17.5,36.6,39.4,34.2,23.6,18.8,12.1,13.1,13.3,17.2,16.4,251.7,57.50,18.59,10.46,6.34,5.78,0.00,1.33
05506000,0.89,4,1.53,07110006000250,0.70,0.00,0.30,8.1,1.2,14.1,13.51,1978.7,283.1,8.3,16.2,33.8,37.9,32.9,22.6,18.2,11.7,13.0,13.0,16.1,15.1,238.7,56.17,20.28,14.89,6.05,0.00,0.00,2.60
05506100,0.90,5,2.23,07110006000200,0.52,0.00,0.24,8.2,1.2,13.9,13.44,1787.7,282.7,8.6,16.1,33.9,37.8,32.8,22.3,18.4,11.6,13.1,13.0,16.0,15.0,238.6,58.40,14.56,12.08,13.36,0.58,0.00,1.02
05506350,0.92,4,1.64,07110006000020,0.07,0.00,0.26,15.1,1.9,13.1,13.15,1098.9,281.2,10.0,13.2,34.4,40.0,35.9,25.4,20.6,12.3,14.4,15.7,17.5,16.4,255.7,61.12,17.32,11.90,8.80,0.00,0.00,0.85
05506500,0.93,4,1.72,07110006000010,0.12,0.00,0.26,14.6,1.9,13.0,13.14,1087.9,281.2,10.0,13.4,34.4,40.0,35.8,25.2,20.6,12.3,14.4,15.6,17.4,16.3,255.2,60.60,16.57,11.19,10.84,0.00,0.00,0.80
05506800,0.92,5,1.76,07110006000146,0.89,0.00,0.27,12.3,1.5,12.5,13.38,1353.2,281.4,9.3,15.4,33.8,37.1,32.0,22.4,18.5,11.1,13.6,13.8,16.0,15.2,238.2,59.87,14.14,17.25,8.48,0.25,0.00,0.00
05507500,0.92,6,2.01,07110007007898,3.47,19.49,1.52,11.6,1.6,14.1,13.04,1231.6,280.1,9.5,14.1,33.7,38.9,35.0,24.0,19.8,12.4,14.2,14.7,17.0,15.9,249.3,60.10,16.54,10.78,6.93,4.33,0.56,0.76
05507600,0.85,4,1.46,07110007000041,0.91,0.00,0.23,7.9,1.1,14.3,13.42,2228.3,260.4,9.8,17.0,36.2,39.3,34.5,23.4,18.6,11.7,13.0,12.8,16.9,16.0,249.2,61.76,26.53,8.45,3.26,0.00,0.00,0.00
05507800,0.92,6,1.98,07110007000028,3.98,75.72,1.57,11.4,1.6,14.0,13.04,1272.9,278.6,9.5,14.2,33.9,38.9,35.0,23.9,19.7,12.3,14.1,14.5,17.0,15.9,248.9,60.13,16.93,10.47,6.87,4.01,0.88,0.71
05508000,0.92,6,1.96,07110007000019,4.32,85.32,1.53,11.3,1.6,13.9,13.01,1259.6,277.7,9.4,14.3,34.0,39.0,35.0,23.9,19.6,12.3,14.1,14.5,16.9,15.9,249.0,60.31,17.17,10.13,6.53,3.81,1.29,0.75
05508805,1.08,5,2.75,07110007000068,0.38,0.00,0.45,10.1,1.3,13.2,12.84,1571.6,259.3,10.1,17.0,37.3,41.4,36.6,24.4,19.4,11.9,13.3,13.2,17.0,16.7,258.3,64.21,18.28,7.91,7.80,1.74,0.00,0.06
05512500,1.04,4,1.26,07110004000067,0.68,0.00,0.43,16.5,3.0,10.3,12.73,377.3,271.7,9.0,13.7,40.1,46.5,37.5,23.9,18.9,11.6,12.1,11.9,16.0,15.1,256.4,64.67,17.70,17.55,0.08,0.00,0.00,0.00
05513000,0.99,4,2.11,07110004000024,0.39,0.00,0.44,17.1,2.8,10.1,12.63,324.5,272.2,9.0,15.1,38.6,43.9,34.8,22.4,16.7,10.3,11.1,10.7,14.2,14.6,241.3,67.31,13.04,8.37,11.04,0.00,0.00,0.25
05514500,1.06,6,1.90,07110008000036,0.71,0.32,0.52,11.2,1.7,17.6,12.61,1243.5,277.2,11.5,19.6,37.4,40.8,34.5,24.3,17.8,10.8,12.2,11.7,15.2,16.8,252.6,60.16,19.42,9.67,6.62,4.04,0.07,0.02
05514712,0.84,3,1.39,07110009000086,0.00,0.00,1.25,22.4,2.0,21.7,12.69,1011.0,276.9,14.4,23.7,40.2,43.1,36.1,26.0,16.8,9.9,9.5,9.7,14.4,18.3,262.0,65.60,10.72,23.68,0.00,0.00,0.00,0.00
05514840,0.98,3,1.29,07110009000115,3.10,0.00,1.99,23.8,2.2,20.2,12.75,1138.2,276.5,14.8,24.2,41.2,43.5,36.1,25.9,16.8,9.8,8.7,9.6,14.7,19.1,264.4,63.71,18.89,15.74,0.00,0.00,0.00,1.66
05514860,1.00,4,1.47,07110009000103,2.92,0.00,1.92,23.8,2.2,17.1,12.62,915.9,277.0,14.5,23.9,40.6,42.8,35.3,25.1,16.3,9.5,8.2,8.9,13.6,18.4,257.2,66.41,17.48,10.18,4.95,0.00,0.00,0.98
05515000,0.43,2,1.80,07120001000100,0.32,0.78,1.65,68.2,3.8,2.3,13.87,405.3,374.1,16.8,14.2,46.2,69.8,44.2,28.6,17.2,11.2,9.3,14.6,26.5,26.8,325.3,22.26,11.35,0.00,0.00,0.00,0.00,66.40
05515500,0.51,4,1.48,07120001002779,1.40,0.42,1.35,66.9,3.7,2.7,13.55,373.3,373.7,16.2,14.3,46.4,68.6,44.2,29.3,18.5,12.4,10.5,15.7,26.8,26.2,329.3,25.88,15.09,1.76,4.40,0.00,0.00,52.86
05516500,0.56,3,1.51,07120001000068,0.00,0.00,0.47,60.8,2.8,4.7,13.93,1222.0,372.8,15.0,14.0,45.0,62.1,41.2,27.3,17.5,11.5,9.5,13.7,21.1,22.9,300.7,9.20,2.11,7.80,0.00,0.00,0.00,80.89
05517000,0.59,4,1.81,07120001000050,1.74,0.00,0.76,60.4,2.9,3.3,13.72,906.8,372.6,15.1,14.3,45.4,63.3,42.4,28.3,18.2,12.0,10.1,13.7,21.8,23.3,307.9,12.73,3.16,13.71,0.35,0.00,0.00,70.05
05517500,0.69,5,1.34,07120001000043,0.89,0.26,1.05,63.6,3.5,2.3,13.83,523.0,373.1,15.5,14.2,45.8,67.0,44.4,29.7,18.9,12.6,10.8,14.9,24.9,24.8,323.7,11.34,5.31,4.44,3.01,0.58,0.00,75.31
05517530,0.70,5,1.44,07120001000043,0.87,0.25,1.08,63.4,3.5,2.3,13.84,515.7,373.1,15.5,14.2,45.7,67.1,44.5,29.8,19.0,12.6,10.9,14.9,24.9,24.7,323.8,10.98,5.14,4.30,2.91,0.84,0.00,75.83
05518000,0.75,5,1.40,07120001002826,0.65,0.19,0.91,60.9,3.6,2.2,13.82,491.4,373.2,15.1,14.0,45.1,67.2,45.0,30.3,19.2,12.7,11.5,15.1,24.8,24.4,324.4,12.17,5.78,4.80,2.40,1.50,0.00,73.35
05519500,0.71,3,1.50,07120001000146,1.68,0.00,0.82,31.5,2.2,9.3,13.42,1206.7,372.5,13.8,13.0,41.7,67.8,48.2,32.7,19.7,12.5,12.8,15.4,23.8,23.0,324.3,65.11,9.93,24.97,0.00,0.00,0.00,0.00
05520500,0.77,5,1.40,07120001002975,1.18,10.53,0.91,55.8,3.5,2.7,13.86,534.8,373.0,14.8,13.7,44.5,67.0,45.5,30.7,19.2,12.6,11.8,15.0,24.3,23.9,323.0,14.87,6.59,5.39,2.41,1.84,0.00,68.90
05521000,0.67,3,1.89,07120002000890,0.00,0.00,0.11,43.4,3.8,1.0,14.23,532.0,342.9,13.6,13.6,44.9,63.6,45.9,31.0,18.9,11.9,12.0,13.0,19.1,20.4,307.8,57.34,16.15,10.25,0.00,0.00,0.00,16.25
05522000,0.82,4,3.13,07120002000191,0.22,0.00,0.35,44.8,3.9,1.0,14.24,538.2,341.3,13.8,13.3,44.4,65.0,46.3,31.2,19.3,12.1,12.1,13.1,20.0,21.1,311.6,58.37,20.99,9.36,5.34,0.00,0.00,5.95
05522500,0.75,4,3.89,07120002000183,0.19,0.00,0.29,44.3,3.9,1.2,14.23,563.2,341.2,13.8,13.4,44.4,64.7,46.1,31.1,19.2,12.0,11.9,13.0,19.8,20.9,310.3,57.93,20.66,10.26,5.89,0.00,0.00,5.27
05523500,0.68,4,1.06,07120002000173,0.00,0.00,0.09,39.0,2.8,2.6,13.82,424.0,340.5,13.6,14.1,44.9,61.1,44.1,29.1,17.9,11.0,10.0,10.9,17.9,20.0,294.6,68.55,15.35,11.74,4.35,0.00,0.00,0.00
05524000,0.69,3,1.83,07120002000160,0.00,0.00,0.15,38.1,2.3,9.8,13.52,855.9,341.3,12.9,14.2,44.5,58.3,42.1,27.6,16.7,10.2,9.6,10.2,16.7,19.3,282.2,52.09,41.15,6.75,0.00,0.00,0.00,0.00
05524500,0.69,5,3.59,07120002000151,0.10,0.00,0.23,41.6,3.4,3.3,14.07,757.3,340.9,13.5,13.7,44.5,62.4,45.0,30.0,18.5,11.4,11.1,12.1,18.7,20.3,301.4,57.72,20.71,11.62,5.49,1.30,0.00,3.16
05525000,0.62,5,2.41,07120002000140,0.07,0.00,0.18,40.6,3.0,4.9,13.91,794.9,340.4,12.8,13.3,43.8,60.2,43.2,28.8,17.6,10.8,10.7,11.4,17.5,19.2,289.6,59.38,21.83,9.42,4.08,4.30,0.00,1.00
05525500,0.72,5,1.30,07120002000081,0.00,0.00,0.07,33.8,2.0,9.9,13.61,1310.7,339.9,11.3,13.0,42.5,55.1,40.3,26.2,16.5,10.5,9.9,10.0,15.0,17.0,267.3,56.33,25.04,11.52,5.31,1.58,0.00,0.23
05526000,0.69,6,3.00,07120002000004,1.46,27.48,0.23,37.1,2.5,7.1,13.98,1189.0,340.0,11.7,12.5,42.2,56.9,40.9,27.1,16.9,10.5,10.7,10.8,16.2,17.7,274.0,55.83,22.13,10.27,5.30,3.68,1.15,1.66
05526500,0.55,2,1.19,07120001002605,0.00,0.00,0.04,37.2,2.0,2.0,12.89,362.4,373.0,9.7,10.7,35.0,50.2,36.9,25.0,17.1,10.7,11.0,10.0,14.6,15.0,245.8,77.62,22.38,0.00,0.00,0.00,0.00,0.00
05527500,0.73,6,1.58,07120001002947,2.03,37.35,0.54,44.9,2.9,5.1,13.88,890.1,359.1,12.9,12.9,42.4,60.9,42.8,28.7,18.1,11.5,11.3,12.8,19.9,20.4,294.7,35.93,14.71,7.70,3.53,2.48,1.08,34.57
05527800,0.70,4,1.52,07120004000087,2.59,0.00,1.09,42.9,2.3,6.1,12.87,683.0,373.5,7.0,5.9,22.3,58.1,40.2,28.1,17.5,13.6,14.6,12.2,16.5,13.3,249.3,59.51,17.92,9.57,10.48,0.00,0.00,2.52
05527900,0.33,2,1.55,07120004000127,10.37,5.94,5.69,45.6,2.4,5.1,12.66,574.5,377.2,7.0,6.0,23.9,62.5,43.0,29.3,18.3,13.3,15.3,13.0,18.2,14.0,263.8,48.30,51.70,0.00,0.00,0.00,0.00,0.00
05527905,0.52,1,1.29,07120004000635,40.35,40.35,12.43,44.5,2.2,5.8,12.39,885.4,368.9,6.9,6.0,24.2,62.3,42.3,29.0,18.0,13.0,15.0,12.4,17.3,13.3,259.6,100.00,0.00,0.00,0.00,0.00,0.00,0.00
05527910,0.43,3,1.46,07120004000935,21.69,15.94,7.11,45.4,2.4,5.4,12.67,666.1,375.9,7.0,6.0,24.0,62.5,42.9,29.2,18.2,13.2,15.2,12.9,18.0,13.8,263.0,61.20,32.76,6.04,0.00,0.00,0.00,0.00
05527950,0.51,3,1.90,07120004000118,17.85,13.09,7.06,43.5,2.2,5.8,13.19,666.0,377.1,6.6,6.0,23.9,61.6,42.4,28.6,17.7,13.1,14.6,12.4,17.1,13.4,257.2,58.43,29.62,11.95,0.00,0.00,0.00,0.00
05528000,0.62,4,1.54,07120004000080,5.43,0.00,3.16,42.6,2.2,6.1,12.80,721.6,374.8,6.7,6.0,22.7,59.3,41.3,28.3,17.5,13.3,14.3,12.1,16.4,13.3,251.2,57.03,18.14,9.31,12.51,0.00,0.00,3.01
05528500,0.63,3,1.42,07120004000914,3.47,3.22,3.27,29.7,1.7,10.9,12.81,1005.5,377.7,7.9,7.4,30.0,59.1,39.9,26.1,15.7,12.1,12.7,11.1,17.1,15.5,254.5,51.21,39.33,9.46,0.00,0.00,0.00,0.00
05529000,0.62,4,1.45,07120004000065,5.04,0.00,3.28,39.0,2.1,7.4,12.79,928.8,376.3,7.2,6.6,24.9,59.5,41.3,27.7,16.9,13.0,13.8,11.9,16.6,14.2,253.7,53.57,20.18,9.24,14.74,0.00,0.00,2.26
05529500,0.51,1,1.40,07120004000728,0.00,0.00,2.00,29.2,1.7,10.7,13.49,3559.9,380.0,9.5,9.5,33.5,57.2,38.1,24.7,15.0,12.0,12.0,11.0,17.5,16.9,256.8,86.75,0.00,0.00,0.00,0.00,0.00,13.25
05530000,0.14,-99,1.23,07120004000306,0.00,0.00,0.51,28.8,2.0,9.4,13.94,2692.4,380.0,9.5,9.5,34.2,55.2,36.6,24.1,14.3,12.0,11.7,11.0,17.1,17.0,252.2,0.00,0.00,0.00,0.00,0.00,0.00,100.00
05530990,0.60,3,1.61,07120004000146,0.00,0.00,2.51,29.6,2.0,10.8,12.93,940.9,368.4,8.2,8.2,31.5,58.1,38.7,25.4,15.5,12.2,12.1,11.0,17.8,16.2,255.0,48.35,37.31,9.97,0.00,0.00,0.00,4.37
05531000,0.58,3,1.58,07120004000146,0.00,0.00,2.43,29.6,2.0,10.4,13.08,888.3,369.2,8.3,8.2,31.7,57.9,38.5,25.3,15.4,12.2,12.0,11.0,17.7,16.3,254.6,46.70,36.04,13.04,0.00,0.00,0.00,4.22
05531300,0.52,4,1.43,07120004000142,5.65,5.48,2.72,32.2,2.0,10.3,13.37,1176.9,376.3,9.1,9.1,33.8,56.5,37.7,24.1,15.0,12.1,11.6,11.1,17.9,16.9,254.8,47.19,22.68,11.88,16.58,0.00,0.00,1.66
05531500,0.51,4,1.54,07120004000132,4.55,3.90,2.51,33.6,1.9,10.3,13.29,1268.4,377.0,9.3,9.3,34.3,56.2,37.4,23.9,15.0,11.9,11.5,11.1,18.0,17.1,255.1,43.98,18.04,10.03,23.64,0.00,0.00,4.30
05532000,0.35,2,1.34,07120004000229,7.06,9.72,0.58,35.3,2.0,11.0,13.16,2764.8,380.0,10.3,10.6,36.3,54.6,36.0,23.0,14.3,11.4,11.0,11.0,17.9,17.3,253.9,88.65,3.34,0.00,0.00,0.00,0.00,8.01
05532500,0.54,5,1.42,07120004000054,4.41,0.47,2.53,36.5,2.0,8.3,13.08,1335.6,377.4,8.4,8.0,29.3,57.8,39.5,26.0,16.0,12.4,12.8,11.5,17.1,15.5,254.3,50.41,17.59,7.84,19.55,0.15,0.00,4.46
05533000,0.50,2,1.21,07120004000534,5.91,0.00,1.35,37.5,1.1,10.0,12.88,1334.9,380.0,10.7,10.7,36.2,55.5,37.0,24.0,16.0,11.3,11.0,11.0,18.0,18.0,259.4,63.62,36.38,0.00,0.00,0.00,0.00,0.00
05533400,0.69,3,1.35,07120004000520,1.71,0.00,2.15,38.5,1.7,9.6,12.26,949.4,380.0,10.1,10.1,36.1,56.0,37.9,24.2,16.8,11.9,11.2,11.2,18.0,17.7,261.4,78.72,11.38,9.90,0.00,0.00,0.00,0.00
05534500,0.58,2,1.13,07120003000005,0.66,0.00,2.43,32.6,1.9,10.0,12.82,1677.1,350.5,8.8,7.8,28.2,61.0,43.4,27.7,16.5,13.1,13.4,12.4,17.1,16.3,265.5,36.76,50.26,0.00,0.00,0.00,0.00,12.99
05535000,0.33,2,1.06,07120003000136,1.67,0.00,0.99,34.1,2.0,8.2,12.87,1303.1,346.5,7.8,7.4,26.2,60.6,43.2,28.0,17.0,13.0,13.2,12.2,16.6,15.4,260.5,54.13,45.87,0.00,0.00,0.00,0.00,0.00
05535070,0.38,2,1.06,07120003000136,0.85,0.00,1.05,32.4,2.0,7.9,13.08,1241.9,347.5,8.9,8.3,28.4,61.1,43.5,28.0,16.9,13.3,13.5,12.5,17.5,16.7,268.5,27.59,72.41,0.00,0.00,0.00,0.00,0.00
05535500,0.42,2,1.12,07120003000150,4.85,4.93,2.33,30.2,1.5,10.9,12.80,1644.1,354.2,9.9,9.3,31.7,61.1,43.1,27.1,16.1,13.0,13.1,12.1,18.0,17.8,272.4,77.80,22.20,0.00,0.00,0.00,0.00,0.00
05536000,0.48,3,1.23,07120003000003,8.50,0.00,1.86,30.7,1.7,8.6,13.22,1400.6,350.5,9.9,9.3,31.2,61.1,42.9,27.2,16.3,13.0,13.4,12.6,18.3,18.1,273.3,30.47,54.05,9.20,0.00,0.00,0.00,6.28
05536105,0.46,3,1.34,07120003000003,7.70,0.00,1.63,30.9,1.7,8.2,13.33,1322.1,350.7,10.1,9.5,31.9,60.5,42.3,26.8,16.1,12.7,13.1,12.4,18.2,18.1,271.9,27.61,48.96,17.74,0.00,0.00,0.00,5.69
05536118,0.35,3,1.15,07120003000001,11.78,34.64,1.10,31.6,2.0,6.9,13.52,1260.6,350.7,10.8,10.7,34.3,59.0,40.6,25.7,15.7,12.0,12.0,11.7,17.9,18.3,268.7,31.21,41.51,22.46,0.00,0.00,0.00,4.82
05536195,0.51,4,1.20,07120003000016,1.52,5.67,1.07,31.4,2.6,5.2,14.11,1311.5,356.5,12.6,12.8,38.2,57.9,41.4,27.5,16.7,10.5,10.2,12.3,20.2,20.5,280.9,45.52,19.13,14.96,17.61,0.00,0.00,2.77
05536215,0.40,2,1.14,07120003000025,6.96,10.68,0.76,29.2,2.0,10.2,12.71,1411.1,351.7,11.2,11.2,37.0,59.9,43.5,30.3,19.0,12.5,11.7,12.5,19.8,18.7,287.4,51.52,33.69,0.00,0.00,0.00,0.00,14.79
05536235,0.56,2,1.42,07120003000082,3.18,3.18,0.71,29.5,2.0,10.6,13.23,2000.5,350.0,11.9,11.8,38.4,61.2,44.9,30.7,18.9,12.3,11.9,13.0,20.7,19.9,295.6,68.76,31.24,0.00,0.00,0.00,0.00,0.00
05536255,0.47,2,2.14,07120003000073,1.84,0.00,0.85,28.4,2.0,11.2,13.56,1419.9,351.8,11.0,11.0,36.8,59.3,42.8,30.5,18.8,12.7,11.8,12.4,19.7,18.4,285.2,64.27,35.73,0.00,0.00,0.00,0.00,0.00
05536270,0.60,2,1.30,07120003000579,1.14,8.06,1.99,29.9,2.3,9.5,14.02,5795.8,350.0,11.7,11.7,37.1,56.5,40.2,26.9,16.3,10.1,9.3,11.1,18.4,19.2,268.6,45.80,32.04,0.00,0.00,0.00,0.00,22.16
05536275,0.53,3,1.30,07120003000022,2.60,7.03,0.98,29.4,2.0,10.0,13.45,2530.1,350.8,11.4,11.4,37.2,58.9,42.5,29.4,18.1,11.8,11.0,12.1,19.4,18.9,282.0,50.39,38.34,4.23,0.00,0.00,0.00,7.03
05536290,0.52,4,1.30,07120003000015,1.96,3.87,1.04,30.4,2.3,7.2,13.81,1822.9,353.4,12.0,12.1,37.5,58.0,41.6,28.1,17.2,11.0,10.4,12.0,19.6,19.6,279.0,45.19,27.43,12.20,10.48,0.00,0.00,4.70
05536340,0.63,2,1.29,07120003000063,0.00,0.00,0.91,29.5,2.0,12.4,12.95,2437.4,354.6,11.0,11.0,37.0,57.5,40.5,27.5,17.3,12.0,11.3,12.2,19.0,18.0,274.3,42.40,57.60,0.00,0.00,0.00,0.00,0.00
05536500,0.89,3,1.36,07120003000030,1.01,2.31,1.42,30.7,2.0,10.7,13.24,2717.5,355.9,10.9,11.4,37.3,56.7,39.4,26.4,16.7,11.6,11.0,11.7,18.6,17.9,269.5,55.27,30.65,5.31,0.00,0.00,0.00,8.78
05536995,0.39,4,1.09,07120004000964,13.57,20.03,1.17,32.1,2.4,6.0,13.78,1439.5,353.8,11.5,12.0,36.8,56.7,39.3,25.7,16.1,11.0,10.5,11.2,18.0,18.5,267.3,41.27,28.58,15.01,7.31,0.00,0.00,7.84
05537500,0.46,2,1.56,07120004000821,0.00,0.00,3.48,35.4,2.0,10.0,13.30,1435.7,380.0,10.0,10.7,36.8,55.4,38.7,26.0,17.4,11.9,11.9,11.9,17.9,17.0,265.5,59.08,40.92,0.00,0.00,0.00,0.00,0.00
05537980,0.52,7,1.44,07120004000962,11.41,23.89,2.25,35.7,2.0,7.8,13.19,1297.4,370.7,9.4,9.4,32.2,57.4,39.2,25.6,16.1,12.0,12.2,11.5,17.3,16.5,258.7,45.35,20.42,10.81,13.84,2.78,0.52,6.28
05539000,0.68,3,1.37,07120004000016,0.85,0.90,0.98,32.3,1.9,11.3,13.14,1506.9,378.5,10.5,10.9,36.9,56.8,40.9,28.2,18.3,12.2,12.2,12.5,18.6,17.5,275.6,60.76,22.35,15.74,0.00,0.00,0.00,1.14
05539900,0.44,3,1.99,07120004000222,2.72,4.98,2.90,34.9,2.0,7.3,13.35,483.0,366.3,9.1,9.0,34.0,58.1,39.1,24.9,16.2,12.9,12.0,11.5,18.8,16.9,262.4,60.59,17.29,21.64,0.00,0.00,0.00,0.47
05540060,0.45,2,1.67,07120004000258,2.25,0.00,1.33,38.5,2.0,6.7,12.68,862.6,353.7,9.0,9.0,34.1,58.5,39.5,25.0,17.0,13.0,12.0,12.0,18.7,17.0,264.9,73.11,26.89,0.00,0.00,0.00,0.00,0.00
05540091,0.41,1,1.20,07120004000275,11.48,7.67,3.57,38.5,2.0,10.1,13.77,984.6,380.0,10.0,10.0,36.0,57.0,39.0,24.9,16.7,13.0,12.0,12.0,19.0,17.3,266.9,92.41,0.00,0.00,0.00,0.00,0.00,7.59
05540095,0.50,3,1.92,07120004000213,2.83,2.25,2.33,37.3,2.0,7.2,13.37,861.3,370.2,9.4,9.4,34.9,57.8,39.1,24.9,16.6,13.1,12.0,11.8,18.9,17.2,265.0,60.43,16.76,19.22,0.00,0.00,0.00,3.59
05540130,0.52,3,1.72,07120004000205,3.92,1.47,2.27,37.9,1.9,7.9,13.43,1195.2,369.3,9.4,9.4,34.8,57.5,39.0,24.9,16.7,13.1,12.0,11.9,18.7,17.1,264.4,57.10,16.49,23.09,0.00,0.00,0.00,3.32
05540160,0.43,2,1.40,07120004000190,6.46,9.12,1.77,37.4,1.9,10.8,13.00,1681.8,380.0,10.0,10.0,36.0,56.6,38.2,24.1,15.9,12.9,12.0,12.0,19.0,18.0,264.8,56.57,43.43,0.00,0.00,0.00,0.00,0.00
05540195,0.53,2,1.16,07120004000382,2.04,0.00,0.67,37.7,1.1,9.6,12.96,1463.9,380.0,10.0,10.0,36.0,56.0,37.5,24.0,16.1,12.5,11.0,11.5,18.0,18.0,260.6,76.18,23.82,0.00,0.00,0.00,0.00,0.00
05540250,0.51,3,1.16,07120004000181,2.30,4.76,1.62,37.8,1.5,9.1,12.92,1387.0,380.0,10.0,9.9,35.9,56.3,38.1,24.3,16.2,12.7,11.7,11.8,18.5,17.7,263.0,62.66,18.81,14.08,0.00,0.00,0.00,4.45
05540275,0.45,2,1.98,07120004000442,0.00,0.00,1.43,39.1,1.7,8.4,13.56,1223.6,372.3,9.0,8.8,33.8,56.2,38.5,25.5,17.5,13.0,12.0,12.0,17.9,16.0,260.1,65.69,34.31,0.00,0.00,0.00,0.00,0.00
05540500,0.54,5,1.54,07120004000161,4.18,12.40,2.26,38.6,1.7,7.9,13.22,1139.1,374.8,9.3,9.3,34.7,56.0,38.4,25.1,17.0,12.7,12.0,11.9,17.9,16.5,260.8,56.70,19.58,14.98,5.94,0.21,0.00,2.59
